frame,deviation_m,lane_center,vehicle_center,steering,throttle,speed_kph
85,-0.75,461.66,320.0,0.12,0.05,-15.766
86,0.0,0.0,0.0,-0.03,0.05,-16.498
87,-0.75,461.66,320.0,0.12,0.05,-16.557
88,0.0,0.0,0.0,-0.03,0.05,-16.9
89,-0.75,461.66,320.0,0.12,0.05,-17.129
90,-0.548,364.357,320.0,-0.03,0.05,-17.542
91,-0.164,332.002,320.0,-0.18,0.05,-18.043
92,-0.185,332.94,320.0,-0.03,0.05,-17.401
93,-0.749,398.121,320.0,0.12,0.05,-17.237
94,0.0,0.0,0.0,-0.03,0.05,-17.753
95,0.0,0.0,0.0,0.0,0.05,-17.911
96,0.0,0.0,0.0,0.0,0.05,-17.901
97,-0.75,4745.456,320.0,0.15,0.05,-17.989
98,0.0,0.0,0.0,0.0,0.05,-18.448
99,-0.75,4745.456,320.0,0.15,0.05,-18.746
100,0.0,0.0,0.0,0.0,0.05,-19.142
101,-0.75,4745.456,320.0,0.15,0.05,-19.693
102,-0.75,4745.456,320.0,0.12,0.05,-19.42
103,-0.75,4745.456,320.0,0.12,0.05,-19.272
104,-0.75,4745.456,320.0,0.12,0.05,-19.842
105,0.0,320.0,320.0,-0.03,0.05,-20.347
106,0.0,320.0,320.0,0.0,0.05,-20.56
107,0.0,320.0,320.0,0.0,0.05,-20.457
108,0.0,320.0,320.0,0.0,0.05,-20.444
109,0.0,320.0,320.0,0.0,0.05,-20.622
110,0.0,320.0,320.0,0.0,0.05,-20.01
111,0.0,320.0,320.0,0.0,0.05,-18.454
112,0.0,320.0,320.0,0.0,0.05,-17.791
113,0.0,320.0,320.0,0.0,0.05,-18.277
114,0.0,320.0,320.0,0.0,0.05,-17.445
115,0.0,320.0,320.0,0.0,0.05,-16.968
116,0.0,320.0,320.0,0.0,0.05,-17.236
117,0.0,320.0,320.0,0.0,0.05,-17.295
118,0.0,320.0,320.0,0.0,0.05,-17.479
119,0.0,320.0,320.0,0.0,0.05,-17.617
120,0.0,320.0,320.0,0.0,0.05,-18.033
121,0.0,320.0,320.0,0.0,0.05,-18.313
122,0.0,320.0,320.0,0.0,0.05,-18.703
123,0.0,320.0,320.0,0.0,0.05,-19.113
124,0.0,320.0,320.0,0.0,0.05,-18.069
125,0.0,320.0,320.0,0.0,0.05,-17.436
126,0.0,320.0,320.0,0.0,0.05,-17.588
127,0.0,320.0,320.0,0.0,0.05,-16.776
128,0.0,320.0,320.0,0.0,0.05,-16.2
129,-0.38,350.917,320.0,0.15,0.05,-16.713
130,-0.062,324.71,320.0,0.0,0.05,-16.216
131,-0.136,331.438,320.0,0.15,0.05,-14.608
132,-0.088,327.09,320.0,0.0,0.05,-15.225
133,0.162,307.002,320.0,-0.15,0.05,-14.907
134,0.157,307.231,320.0,0.0,0.05,-14.122
135,0.013,318.996,320.0,0.15,0.05,-14.29
136,-0.158,334.448,320.0,0.3,0.05,-14.522
137,0.416,286.208,320.0,0.15,0.05,-14.876
138,0.75,251.122,320.0,0.0,0.05,-15.292
139,0.75,251.122,320.0,-0.12,0.05,-15.532
140,0.75,251.122,320.0,-0.12,0.05,-15.509
141,0.75,251.122,320.0,-0.12,0.05,-15.359
142,0.75,217.723,320.0,-0.12,0.05,-15.304
143,0.75,227.261,320.0,-0.12,0.05,-14.963
144,0.725,263.983,320.0,0.03,0.05,-14.604
145,0.58,274.49,320.0,0.18,0.05,-15.085
146,0.605,273.246,320.0,0.03,0.05,-15.413
147,0.537,276.089,320.0,0.18,0.05,-15.69
148,0.597,272.187,320.0,0.03,0.05,-15.574
149,0.411,288.515,320.0,0.18,0.05,-15.172
150,0.299,296.446,320.0,0.33,0.05,-16.041
151,0.385,292.862,320.0,0.18,0.05,-15.582
152,0.305,297.456,320.0,0.33,0.05,-15.715
153,0.397,288.643,320.0,0.18,0.05,-17.025
154,0.701,261.989,320.0,0.03,0.05,-18.427
155,0.701,261.989,320.0,-0.112,0.05,-18.222
156,0.697,258.147,320.0,-0.056,0.05,-16.96
157,0.438,282.827,320.0,0.094,0.05,-15.914
158,0.207,302.796,320.0,0.244,0.05,-15.954
159,0.135,307.84,320.0,0.394,0.05,-16.79
160,0.135,307.84,320.0,0.244,0.05,-17.475
161,0.425,283.827,320.0,0.094,0.05,-16.542
162,0.323,294.251,320.0,0.244,0.05,-15.968
163,0.051,315.685,320.0,0.394,0.05,-16.437
164,-0.012,321.161,320.0,0.544,0.05,-18.111
165,0.434,279.536,320.0,0.394,0.05,-17.484
166,0.373,283.099,320.0,0.544,0.05,-17.1
167,0.0,0.0,0.0,0.694,0.05,-16.713
168,0.373,283.099,320.0,0.544,0.05,-16.968
169,0.0,0.0,0.0,0.694,0.05,-18.54
170,0.373,283.099,320.0,0.544,0.05,-20.945
171,0.0,0.0,0.0,0.694,0.05,-21.016
172,0.373,283.099,320.0,0.544,0.05,-22.519
173,0.373,283.099,320.0,0.394,0.05,-23.587
174,0.373,283.099,320.0,0.244,0.05,-20.755
175,0.0,320.0,320.0,0.394,0.05,-17.711
176,0.0,320.0,320.0,0.244,0.05,-16.224
177,0.0,320.0,320.0,0.094,0.05,-12.397
178,0.0,320.0,320.0,-0.0,0.05,-7.536
179,0.0,320.0,320.0,-0.0,0.05,-5.667
180,0.0,320.0,320.0,-0.0,0.05,-3.443
181,0.0,320.0,320.0,-0.0,0.05,-0.832
182,0.0,320.0,320.0,-0.0,0.05,0.572
183,0.0,320.0,320.0,-0.0,0.05,1.551
184,0.0,320.0,320.0,-0.0,0.05,1.22
185,0.0,320.0,320.0,-0.0,0.05,1.78
186,0.0,320.0,320.0,-0.0,0.05,2.634
187,0.0,320.0,320.0,-0.0,0.05,3.606
188,0.0,320.0,320.0,-0.0,0.05,4.457
189,0.0,320.0,320.0,-0.0,0.05,5.154
190,0.0,0.0,0.0,-0.0,0.05,4.177
191,0.0,0.0,0.0,-0.0,0.05,2.063
192,0.0,0.0,0.0,-0.0,0.05,0.925
193,0.0,0.0,0.0,-0.0,0.05,-0.316
194,0.75,199.365,320.0,-0.15,0.05,-0.051
195,0.0,0.0,0.0,-0.0,0.05,0.086
196,0.75,190.96,320.0,-0.15,0.05,-0.135
197,0.0,0.0,0.0,-0.0,0.05,-0.022
198,0.75,190.96,320.0,-0.15,0.05,0.126
199,0.75,190.96,320.0,-0.12,0.05,-0.03
200,0.75,190.96,320.0,-0.12,0.05,0.014
201,0.75,190.96,320.0,-0.12,0.05,0.026
202,0.75,190.96,320.0,-0.12,0.05,-0.083
203,0.75,190.96,320.0,-0.12,0.05,-0.016
204,0.75,190.96,320.0,-0.12,0.05,0.077
205,0.0,320.0,320.0,0.03,0.05,0.021
206,0.0,320.0,320.0,-0.0,0.05,-0.031
207,0.0,320.0,320.0,-0.0,0.05,0.029
208,0.0,320.0,320.0,-0.0,0.05,0.025
209,0.0,320.0,320.0,-0.0,0.05,-0.067
210,0.0,320.0,320.0,-0.0,0.05,-0.025
211,0.0,320.0,320.0,-0.0,0.05,0.045
212,0.0,320.0,320.0,-0.0,0.05,-0.014
213,0.0,320.0,320.0,-0.0,0.05,-0.019
214,0.0,320.0,320.0,-0.0,0.05,-0.004
215,0.0,320.0,320.0,-0.0,0.05,-0.051
216,0.75,231.229,320.0,-0.15,0.05,-0.023
217,0.0,0.0,0.0,-0.0,0.05,0.021
218,0.75,238.16,320.0,-0.15,0.05,0.006
219,0.0,0.0,0.0,-0.0,0.05,-0.076
220,0.75,230.539,320.0,-0.15,0.05,0.022
221,0.0,0.0,0.0,-0.0,0.05,-0.008
222,0.75,266.816,320.0,-0.15,0.05,-0.024
223,0.0,0.0,0.0,-0.0,0.05,-0.0
224,0.75,231.059,320.0,-0.15,0.05,0.009
225,0.75,230.998,320.0,-0.12,0.05,-0.026
226,0.75,230.199,320.0,-0.12,0.05,0.006
227,0.75,228.164,320.0,-0.12,0.05,0.072
228,0.75,236.178,320.0,-0.12,0.05,-0.001
229,0.75,230.773,320.0,-0.12,0.05,0.038
230,0.75,236.019,320.0,-0.12,0.05,0.032
231,0.75,229.61,320.0,-0.12,0.05,-0.047
232,0.75,227.584,320.0,-0.12,0.05,-0.011
233,0.75,231.301,320.0,-0.12,0.05,0.016
234,0.75,228.683,320.0,-0.12,0.05,0.023
235,0.75,225.763,320.0,-0.12,0.05,0.03
236,0.75,237.293,320.0,-0.12,0.05,0.033
237,0.75,234.45,320.0,-0.12,0.05,-0.016
238,0.75,230.516,320.0,-0.12,0.05,0.031
239,0.75,231.617,320.0,-0.12,0.05,0.013
240,0.75,226.83,320.0,-0.12,0.05,0.015
241,0.75,236.386,320.0,-0.12,0.05,-0.008
242,0.75,235.717,320.0,-0.121,0.05,-0.035
