frame,deviation_m,lane_center,vehicle_center,steering,throttle,speed_kph
47,-0.237,318.693,239.97,-0.006,0.05,9.954
48,-0.113,312.145,239.989,-0.156,0.05,9.801
49,-0.072,312.35,239.989,-0.184,0.05,9.56
50,-0.088,313.002,240.0,-0.087,0.05,9.07
51,-0.469,333.603,240.006,0.063,0.05,8.647
52,-0.499,333.603,240.006,0.213,0.05,8.888
53,-0.526,335.996,239.967,0.309,0.05,9.351
54,-0.443,327.244,239.978,0.159,0.05,9.949
55,-0.303,314.827,240.0,0.009,0.05,10.125
56,-0.301,314.827,240.0,0.005,0.05,10.344
57,-0.234,314.827,240.0,0.003,0.05,10.299
58,-0.21,314.827,240.0,0.007,0.05,10.348
59,-0.202,314.827,240.0,0.007,0.05,10.357
60,-0.162,314.827,240.0,-0.143,0.05,10.397
61,-0.057,283.369,239.985,-0.283,0.05,10.175
62,0.071,287.522,240.012,-0.433,0.05,9.694
63,0.089,301.222,240.04,-0.283,0.05,8.777
64,-0.134,319.695,240.04,-0.133,0.05,8.21
65,-0.229,324.559,240.0,0.017,0.05,8.18
66,-0.336,324.559,240.0,0.118,0.05,8.103
67,-0.293,324.559,240.0,-0.032,0.05,8.494
68,-0.279,324.559,240.0,-0.012,0.05,8.339
69,-0.274,324.559,240.0,0.005,0.05,8.26
70,-0.287,324.559,240.0,0.12,0.05,8.362
71,-0.327,322.265,240.499,0.056,0.05,8.488
72,-0.241,161.266,79.501,-0.047,0.05,8.735
73,-0.271,322.265,240.499,0.007,0.05,8.491
74,-0.241,161.266,79.501,0.007,0.05,8.533
75,-0.01,160.0,160.0,-0.143,0.05,8.569
76,-0.004,160.0,160.0,0.0,0.05,8.304
77,0.0,0.0,0.0,0.0,0.05,8.379
78,-0.001,160.0,160.0,0.0,0.05,8.389
79,-0.0,160.0,160.0,0.0,0.05,8.418
80,-0.0,240.0,240.0,0.0,0.05,8.404
81,0.103,231.736,239.522,-0.1,0.05,8.401
82,0.157,229.324,239.715,-0.206,0.05,8.232
83,0.06,239.439,239.89,-0.056,0.05,7.644
84,-0.132,252.489,239.81,0.094,0.05,7.674
85,-0.568,354.746,240.0,0.244,0.05,7.683
86,-0.569,349.215,239.537,0.094,0.05,8.682
87,-0.497,344.148,239.232,-0.056,0.05,8.349
88,-0.358,335.793,239.28,-0.206,0.05,8.219
89,-0.25,331.994,239.244,-0.056,0.05,7.695
90,0.1,154.764,160.0,-0.206,0.05,7.464
91,0.111,154.764,160.0,-0.056,0.05,6.649
92,0.0,0.0,0.0,0.094,0.05,6.42
93,0.217,146.791,159.591,-0.056,0.05,5.875
94,0.0,0.0,0.0,0.094,0.05,5.816
95,0.295,144.086,160.0,-0.056,0.05,5.397
96,-0.095,189.634,160.694,0.094,0.05,5.239
97,0.193,128.703,158.883,-0.056,0.05,5.05
98,-0.136,192.406,160.809,0.094,0.05,5.449
99,-0.253,191.826,160.785,0.244,0.05,5.582
100,-0.039,254.676,240.0,0.094,0.05,5.446
101,-0.014,254.676,240.0,-0.056,0.05,6.59
102,0.107,254.676,240.0,-0.206,0.05,6.672
103,0.149,254.676,240.0,-0.356,0.05,6.754
104,0.163,254.676,240.0,-0.206,0.05,6.631
105,0.241,254.676,240.0,-0.356,0.05,6.47
106,0.087,270.689,240.653,-0.206,0.05,6.331
107,0.191,270.689,240.653,-0.356,0.05,6.116
108,0.228,270.689,240.653,-0.389,0.05,5.498
109,-0.105,126.299,79.347,-0.239,0.05,5.141
110,0.236,286.442,240.0,-0.389,0.05,4.293
111,0.083,286.442,240.0,-0.239,0.05,3.253
112,0.187,286.442,240.0,-0.389,0.05,3.068
113,0.223,286.442,240.0,-0.387,0.05,2.674
114,0.011,303.43,240.995,-0.237,0.05,1.914
115,0.04,80.0,80.0,-0.087,0.05,1.568
116,0.055,240.0,240.0,0.0,0.05,1.598
117,0.04,80.0,80.0,0.0,0.05,1.99
118,0.045,240.0,240.0,0.0,0.05,2.52
119,0.04,80.0,80.0,0.0,0.05,3.131
120,0.002,160.0,160.0,0.0,0.05,3.674
121,0.001,160.0,160.0,0.0,0.05,4.864
122,0.0,0.0,0.0,0.0,0.05,5.153
123,0.0,160.0,160.0,0.0,0.05,5.522
124,0.0,160.0,160.0,0.0,0.05,5.839
125,0.0,240.0,240.0,0.0,0.05,6.105
126,0.0,240.0,240.0,0.0,0.05,6.702
127,0.0,240.0,240.0,0.0,0.05,6.783
128,0.0,240.0,240.0,0.0,0.05,7.01
129,0.0,240.0,240.0,0.0,0.05,7.209
130,0.0,240.0,240.0,0.0,0.05,7.417
131,0.0,240.0,240.0,0.0,0.05,7.738
132,0.0,240.0,240.0,0.0,0.05,7.901
133,0.0,240.0,240.0,0.0,0.05,8.197
134,0.0,240.0,240.0,0.0,0.05,7.926
135,0.0,240.0,240.0,0.0,0.05,7.805
136,0.0,240.0,240.0,0.0,0.05,8.052
137,0.0,240.0,240.0,0.0,0.05,8.139
138,0.0,240.0,240.0,0.0,0.05,8.273
139,0.0,240.0,240.0,0.0,0.05,8.246
140,0.0,240.0,240.0,0.0,0.05,8.411
141,0.0,240.0,240.0,0.0,0.05,8.312
142,0.0,240.0,240.0,0.0,0.05,8.311
143,0.0,240.0,240.0,0.0,0.05,8.323
144,0.0,240.0,240.0,0.0,0.05,8.434
145,0.0,240.0,240.0,0.0,0.05,8.262
146,0.0,240.0,240.0,0.0,0.05,8.294
147,0.0,240.0,240.0,0.0,0.05,8.384
148,0.0,240.0,240.0,0.0,0.05,8.374
149,0.0,240.0,240.0,0.0,0.05,8.449
150,0.0,240.0,240.0,0.0,0.05,8.499
151,0.0,240.0,240.0,0.0,0.05,8.555
152,0.0,240.0,240.0,0.0,0.05,8.582
153,0.0,240.0,240.0,0.0,0.05,8.624
154,0.0,240.0,240.0,0.0,0.05,8.659
155,0.0,240.0,240.0,0.0,0.05,8.549
156,0.0,240.0,240.0,0.0,0.05,8.682
157,0.0,240.0,240.0,0.0,0.05,8.731
158,0.0,240.0,240.0,0.0,0.05,8.686
159,0.0,240.0,240.0,0.0,0.05,8.737
160,0.0,240.0,240.0,0.0,0.05,8.772
161,0.0,240.0,240.0,0.0,0.05,8.821
162,0.0,240.0,240.0,0.0,0.05,8.885
163,0.0,240.0,240.0,0.0,0.05,8.899
164,0.0,240.0,240.0,0.0,0.05,8.844
165,-0.154,184.324,160.0,0.15,0.05,8.859
166,-0.062,161.96,160.552,0.0,0.05,9.054
167,0.0,0.0,0.0,-0.013,0.05,9.147
168,-0.029,161.96,160.552,0.0,0.05,9.127
169,0.0,0.0,0.0,0.0,0.05,9.196
170,-0.067,169.578,160.0,0.02,0.05,9.239
171,-0.08,169.578,160.0,0.023,0.05,9.432
172,-0.083,169.008,159.873,0.007,0.05,9.517
173,-0.079,168.36,159.954,-0.008,0.05,9.577
174,-0.082,169.357,160.065,0.006,0.05,9.575
175,-0.339,338.575,240.0,0.156,0.05,9.603
176,-0.4,338.575,240.0,0.203,0.05,9.898
177,-0.361,338.575,240.0,0.053,0.05,10.372
178,-0.347,338.575,240.0,-0.027,0.05,10.395
179,-0.342,338.575,240.0,-0.003,0.05,10.291
180,-0.341,338.575,240.0,0.009,0.05,10.383
181,-0.346,329.23,240.5,0.016,0.05,10.428
182,-0.287,329.23,240.5,-0.057,0.05,10.476
183,-0.266,329.23,240.5,0.008,0.05,10.403
184,-0.164,314.988,240.197,-0.059,0.05,10.443
185,-0.054,291.517,240.0,-0.209,0.05,10.35
186,-0.151,291.517,240.0,-0.059,0.05,9.969
187,-0.075,291.517,240.0,-0.107,0.05,9.824
188,-0.049,291.517,240.0,-0.088,0.05,9.672
189,-0.04,291.517,240.0,-0.036,0.05,9.526
190,-0.031,291.517,240.0,-0.047,0.05,9.6
191,-0.238,305.813,240.303,0.103,0.05,9.438
192,-0.197,305.813,240.303,-0.01,0.05,9.66
193,-0.183,305.813,240.303,0.003,0.05,9.673
194,-0.178,305.813,240.303,0.003,0.05,9.647
195,-0.001,240.0,240.0,-0.147,0.05,9.688
196,-0.0,240.0,240.0,0.0,0.05,9.491
197,-0.0,240.0,240.0,0.0,0.05,9.445
198,-0.0,240.0,240.0,0.0,0.05,9.547
199,-0.0,240.0,240.0,0.0,0.05,9.542
200,-0.0,240.0,240.0,0.0,0.05,9.555
201,-0.0,240.0,240.0,0.0,0.05,9.617
202,-0.0,240.0,240.0,0.0,0.05,9.425
203,-0.0,240.0,240.0,0.0,0.05,9.345
204,-0.0,240.0,240.0,0.0,0.05,9.23
205,-0.0,240.0,240.0,0.0,0.05,9.276
206,-0.0,240.0,240.0,0.0,0.05,9.205
207,-0.0,240.0,240.0,0.0,0.05,9.21
208,-0.0,240.0,240.0,0.0,0.05,9.255
209,-0.0,240.0,240.0,0.0,0.05,9.228
210,-0.0,240.0,240.0,0.0,0.05,9.229
211,-0.0,240.0,240.0,0.0,0.05,8.977
212,-0.0,240.0,240.0,0.0,0.05,8.865
213,-0.0,240.0,240.0,0.0,0.05,8.877
214,-0.0,240.0,240.0,0.0,0.05,8.725
215,-0.0,240.0,240.0,0.0,0.05,8.773
216,-0.0,240.0,240.0,0.0,0.05,8.499
217,-0.0,240.0,240.0,0.0,0.05,8.619
218,-0.0,240.0,240.0,0.0,0.05,8.47
219,-0.0,240.0,240.0,0.0,0.05,8.439
220,-0.0,240.0,240.0,0.0,0.05,8.442
221,-0.0,240.0,240.0,0.0,0.05,8.031
222,-0.0,240.0,240.0,0.0,0.05,8.216
223,-0.0,240.0,240.0,0.0,0.05,8.191
224,-0.0,240.0,240.0,0.0,0.05,8.334
225,-0.0,240.0,240.0,0.0,0.05,8.284
226,-0.0,240.0,240.0,0.0,0.05,8.376
227,-0.0,240.0,240.0,0.0,0.05,8.348
228,-0.0,240.0,240.0,0.0,0.05,8.487
229,-0.0,240.0,240.0,0.0,0.05,8.513
230,-0.0,240.0,240.0,0.0,0.05,8.597
231,-0.0,240.0,240.0,0.0,0.05,8.726
232,-0.0,240.0,240.0,0.0,0.05,8.726
233,-0.0,240.0,240.0,0.0,0.05,8.826
234,-0.0,240.0,240.0,0.0,0.05,8.899
235,-0.0,240.0,240.0,0.0,0.05,8.869
236,-0.0,240.0,240.0,0.0,0.05,8.938
237,-0.0,240.0,240.0,0.0,0.05,9.053
238,-0.0,240.0,240.0,0.0,0.05,9.094
239,-0.0,240.0,240.0,0.0,0.05,8.93
240,-0.0,240.0,240.0,0.0,0.05,8.884
241,-0.0,240.0,240.0,0.0,0.05,8.872
242,-0.0,240.0,240.0,0.0,0.05,8.418
243,-0.0,240.0,240.0,0.0,0.05,8.557
244,-0.0,240.0,240.0,0.0,0.05,7.922
245,-0.0,240.0,240.0,0.0,0.05,8.419
246,-0.0,240.0,240.0,0.0,0.05,8.234
247,-0.0,240.0,240.0,0.0,0.05,7.85
248,-0.0,240.0,240.0,0.0,0.05,8.053
249,-0.0,240.0,240.0,0.0,0.05,7.567
250,-0.0,240.0,240.0,0.0,0.05,7.999
251,-0.0,240.0,240.0,0.0,0.05,8.043
252,-0.0,240.0,240.0,0.0,0.05,7.911
253,-0.0,240.0,240.0,0.0,0.05,8.02
254,-0.0,240.0,240.0,0.0,0.05,8.123
255,-0.0,240.0,240.0,0.0,0.05,8.246
256,-0.0,240.0,240.0,0.0,0.05,8.312
257,-0.0,240.0,240.0,0.0,0.05,8.455
258,-0.0,240.0,240.0,0.0,0.05,8.388
259,-0.0,240.0,240.0,0.0,0.05,8.516
260,-0.0,240.0,240.0,0.0,0.05,8.564
261,-0.0,240.0,240.0,0.0,0.05,8.596
262,-0.0,240.0,240.0,0.0,0.05,8.505
263,-0.0,240.0,240.0,0.0,0.05,8.628
264,-0.0,240.0,240.0,0.0,0.05,8.606
265,-0.0,240.0,240.0,0.0,0.05,8.582
266,-0.0,240.0,240.0,0.0,0.05,8.696
267,-0.0,240.0,240.0,0.0,0.05,8.77
268,-0.0,240.0,240.0,0.0,0.05,8.936
269,-0.0,240.0,240.0,0.0,0.05,8.994
270,-0.0,240.0,240.0,0.0,0.05,9.033
271,-0.0,240.0,240.0,0.0,0.05,9.199
272,-0.0,240.0,240.0,0.0,0.05,9.329
273,-0.0,240.0,240.0,0.0,0.05,9.397
274,-0.0,240.0,240.0,0.0,0.05,9.505
275,-0.0,240.0,240.0,0.0,0.05,9.531
276,-0.0,240.0,240.0,0.0,0.05,9.641
277,-0.0,240.0,240.0,0.0,0.05,9.688
278,-0.0,240.0,240.0,0.0,0.05,9.672
279,-0.0,240.0,240.0,0.0,0.05,9.763
280,-0.0,240.0,240.0,0.0,0.05,9.719
281,-0.0,240.0,240.0,0.0,0.05,9.788
282,-0.0,240.0,240.0,0.0,0.05,9.88
283,-0.0,240.0,240.0,0.0,0.05,9.876
284,-0.0,240.0,240.0,0.0,0.05,9.952
285,-0.0,240.0,240.0,0.0,0.05,9.922
286,-0.0,240.0,240.0,0.0,0.05,2.558
287,-0.0,240.0,240.0,0.0,0.05,0.599
288,-0.0,240.0,240.0,0.0,0.05,1.699
289,-0.0,240.0,240.0,0.0,0.05,0.768
290,-0.0,240.0,240.0,0.0,0.05,0.001
291,-0.0,240.0,240.0,0.0,0.05,0.046
292,-0.0,240.0,240.0,0.0,0.05,0.054
293,-0.0,240.0,240.0,0.0,0.05,0.019
294,-0.0,240.0,240.0,0.0,0.05,0.023
295,-0.0,240.0,240.0,0.0,0.05,0.004
296,-0.0,240.0,240.0,0.0,0.05,0.0
297,-0.0,240.0,240.0,0.0,0.05,0.0
298,-0.0,240.0,240.0,0.0,0.05,0.001
299,-0.0,240.0,240.0,0.0,0.05,0.0
300,-0.0,240.0,240.0,0.0,0.05,0.0
301,-0.0,240.0,240.0,0.0,0.05,0.0
302,-0.0,240.0,240.0,0.0,0.05,0.001
303,-0.0,240.0,240.0,0.0,0.05,0.0
304,-0.0,240.0,240.0,0.0,0.05,0.0
305,-0.0,240.0,240.0,0.0,0.05,0.001
306,-0.0,240.0,240.0,0.0,0.05,0.001
307,-0.0,240.0,240.0,0.0,0.05,0.001
308,-0.0,240.0,240.0,0.0,0.05,0.0
309,-0.0,240.0,240.0,0.0,0.05,0.001
310,-0.0,240.0,240.0,0.0,0.05,0.0
311,-0.0,240.0,240.0,0.0,0.05,0.0
312,-0.0,240.0,240.0,0.0,0.05,0.0
313,-0.0,240.0,240.0,0.0,0.05,0.0
314,-0.0,240.0,240.0,0.0,0.05,0.0
315,-0.0,240.0,240.0,0.0,0.05,0.0
316,-0.0,88.451,88.451,0.0,0.05,0.0
317,-0.0,88.452,88.452,0.0,0.05,0.0
318,-0.0,88.453,88.453,0.0,0.05,0.001
319,-0.0,88.453,88.453,0.0,0.05,0.0
320,0.0,0.0,0.0,0.0,0.05,0.0
321,0.0,0.0,0.0,0.0,0.05,0.001
322,0.0,0.0,0.0,0.0,0.05,0.0
323,0.0,0.0,0.0,0.0,0.05,0.0
324,0.0,0.0,0.0,0.0,0.05,0.001
325,0.0,0.0,0.0,0.0,0.05,0.001
326,0.0,0.0,0.0,0.0,0.05,0.0
327,0.0,0.0,0.0,0.0,0.05,0.0
328,0.0,0.0,0.0,0.0,0.05,0.001
329,0.0,0.0,0.0,0.0,0.05,0.0
330,0.0,0.0,0.0,0.0,0.05,0.001
331,0.0,0.0,0.0,0.0,0.05,0.0
332,0.0,0.0,0.0,0.0,0.05,0.0
333,0.0,0.0,0.0,0.0,0.05,0.001
334,0.0,0.0,0.0,0.0,0.05,0.001
335,0.0,0.0,0.0,0.0,0.05,0.001
336,0.0,0.0,0.0,0.0,0.05,0.0
337,0.0,0.0,0.0,0.0,0.05,0.001
338,0.0,0.0,0.0,0.0,0.05,0.0
339,0.0,0.0,0.0,0.0,0.05,0.0
340,0.0,0.0,0.0,0.0,0.05,0.0
341,0.0,0.0,0.0,0.0,0.05,0.0
342,0.0,0.0,0.0,0.0,0.05,0.0
343,0.0,0.0,0.0,0.0,0.05,0.0
344,0.0,0.0,0.0,0.0,0.05,0.001
345,0.0,0.0,0.0,0.0,0.05,0.001
346,0.0,0.0,0.0,0.0,0.05,0.0
347,0.0,0.0,0.0,0.0,0.05,0.0
348,0.0,0.0,0.0,0.0,0.05,0.0
349,0.0,0.0,0.0,0.0,0.05,0.001
350,0.0,0.0,0.0,0.0,0.05,0.0
351,0.0,0.0,0.0,0.0,0.05,0.0
352,0.0,0.0,0.0,0.0,0.05,0.001
353,0.0,0.0,0.0,0.0,0.05,0.0
354,0.0,0.0,0.0,0.0,0.05,0.0
355,0.0,0.0,0.0,0.0,0.05,0.0
356,0.0,0.0,0.0,0.0,0.05,0.0
357,0.0,0.0,0.0,0.0,0.05,0.0
358,0.0,0.0,0.0,0.0,0.05,0.001
359,0.0,0.0,0.0,0.0,0.05,0.001
360,0.0,0.0,0.0,0.0,0.05,0.001
361,0.0,0.0,0.0,0.0,0.05,0.0
362,0.0,0.0,0.0,0.0,0.05,0.0
363,0.0,0.0,0.0,0.0,0.05,0.0
364,0.0,0.0,0.0,0.0,0.05,0.001
365,0.0,0.0,0.0,0.0,0.05,0.0
366,0.0,0.0,0.0,0.0,0.05,0.0
367,0.0,0.0,0.0,0.0,0.05,0.0
368,0.0,0.0,0.0,0.0,0.05,0.001
369,0.0,0.0,0.0,0.0,0.05,0.001
370,0.0,0.0,0.0,0.0,0.05,0.0
371,0.0,0.0,0.0,0.0,0.05,0.0
372,0.0,0.0,0.0,0.0,0.05,0.001
373,0.0,0.0,0.0,0.0,0.05,0.0
374,0.0,0.0,0.0,0.0,0.05,0.001
375,0.0,0.0,0.0,0.0,0.05,0.001
376,0.0,0.0,0.0,0.0,0.05,0.0
377,0.0,0.0,0.0,0.0,0.05,0.0
378,0.0,0.0,0.0,0.0,0.05,0.0
379,0.0,0.0,0.0,0.0,0.05,0.001
380,0.0,0.0,0.0,0.0,0.05,0.0
381,0.0,0.0,0.0,0.0,0.05,0.0
382,0.0,0.0,0.0,0.0,0.05,0.0
383,0.0,0.0,0.0,0.0,0.05,0.0
384,0.0,0.0,0.0,0.0,0.05,0.0
385,0.0,0.0,0.0,0.0,0.05,0.0
386,0.0,0.0,0.0,0.0,0.05,0.0
387,0.0,0.0,0.0,0.0,0.05,0.0
388,0.0,0.0,0.0,0.0,0.05,0.0
389,0.0,0.0,0.0,0.0,0.05,0.0
390,0.0,0.0,0.0,0.0,0.05,0.0
391,0.0,0.0,0.0,0.0,0.05,0.001
392,0.0,0.0,0.0,0.0,0.05,0.0
393,0.0,0.0,0.0,0.0,0.05,0.0
394,0.0,0.0,0.0,0.0,0.05,0.0
395,0.0,0.0,0.0,0.0,0.05,0.0
396,0.0,0.0,0.0,0.0,0.05,0.0
397,0.0,0.0,0.0,0.0,0.05,0.0
398,0.0,0.0,0.0,0.0,0.05,0.0
399,0.0,0.0,0.0,0.0,0.05,0.0
400,0.0,0.0,0.0,0.0,0.05,0.0
401,0.0,0.0,0.0,0.0,0.05,0.001
402,0.0,0.0,0.0,0.0,0.05,0.0
403,0.0,0.0,0.0,0.0,0.05,0.0
404,0.0,0.0,0.0,0.0,0.05,0.0
405,0.0,0.0,0.0,0.0,0.05,0.0
406,0.0,0.0,0.0,0.0,0.05,0.0
407,0.0,0.0,0.0,0.0,0.05,0.001
408,0.0,0.0,0.0,0.0,0.05,0.0
409,0.0,0.0,0.0,0.0,0.05,0.0
410,0.0,0.0,0.0,0.0,0.05,0.0
411,0.0,0.0,0.0,0.0,0.05,0.001
412,0.0,0.0,0.0,0.0,0.05,0.0
413,0.0,0.0,0.0,0.0,0.05,0.0
414,0.0,0.0,0.0,0.0,0.05,0.0
415,0.0,0.0,0.0,0.0,0.05,0.0
416,0.0,0.0,0.0,0.0,0.05,0.0
417,0.0,0.0,0.0,0.0,0.05,0.0
418,0.0,0.0,0.0,0.0,0.05,0.0
419,0.0,0.0,0.0,0.0,0.05,0.0
420,0.0,0.0,0.0,0.0,0.05,0.0
421,0.0,0.0,0.0,0.0,0.05,0.0
422,0.0,0.0,0.0,0.0,0.05,0.0
423,0.0,0.0,0.0,0.0,0.05,0.0
424,0.0,0.0,0.0,0.0,0.05,0.0
425,0.0,0.0,0.0,0.0,0.05,0.0
426,0.0,0.0,0.0,0.0,0.05,0.0
427,0.0,0.0,0.0,0.0,0.05,0.001
428,0.0,0.0,0.0,0.0,0.05,0.0
429,0.0,0.0,0.0,0.0,0.05,0.0
430,0.0,0.0,0.0,0.0,0.05,0.001
431,0.0,0.0,0.0,0.0,0.05,0.001
432,0.0,0.0,0.0,0.0,0.05,0.0
433,0.0,0.0,0.0,0.0,0.05,0.0
434,0.0,0.0,0.0,0.0,0.05,0.001
435,0.0,0.0,0.0,0.0,0.05,0.001
436,0.0,0.0,0.0,0.0,0.05,0.001
437,0.0,0.0,0.0,0.0,0.05,0.0
438,0.0,0.0,0.0,0.0,0.05,0.0
439,0.0,0.0,0.0,0.0,0.05,0.0
440,0.0,0.0,0.0,0.0,0.05,0.0
441,0.0,0.0,0.0,0.0,0.05,0.0
442,0.0,0.0,0.0,0.0,0.05,0.0
443,0.0,0.0,0.0,0.0,0.05,0.001
444,0.0,0.0,0.0,0.0,0.05,0.0
445,0.0,0.0,0.0,0.0,0.05,0.0
446,0.0,0.0,0.0,0.0,0.05,0.0
447,0.0,0.0,0.0,0.0,0.05,0.001
448,0.0,0.0,0.0,0.0,0.05,0.001
449,0.0,0.0,0.0,0.0,0.05,0.0
450,0.0,0.0,0.0,0.0,0.05,0.0
451,0.0,0.0,0.0,0.0,0.05,0.0
452,0.0,0.0,0.0,0.0,0.05,0.001
453,0.0,0.0,0.0,0.0,0.05,0.0
454,0.0,0.0,0.0,0.0,0.05,0.001
455,0.0,0.0,0.0,0.0,0.05,0.0
456,0.0,0.0,0.0,0.0,0.05,0.0
457,0.0,0.0,0.0,0.0,0.05,0.0
458,0.0,0.0,0.0,0.0,0.05,0.001
459,0.0,0.0,0.0,0.0,0.05,0.0
460,0.0,0.0,0.0,0.0,0.05,0.0
461,0.0,0.0,0.0,0.0,0.05,0.0
462,0.0,0.0,0.0,0.0,0.05,0.001
463,0.0,0.0,0.0,0.0,0.05,0.001
464,0.0,0.0,0.0,0.0,0.05,0.0
465,0.0,0.0,0.0,0.0,0.05,0.0
466,0.0,0.0,0.0,0.0,0.05,0.001
467,0.0,0.0,0.0,0.0,0.05,0.0
468,0.0,0.0,0.0,0.0,0.05,0.0
469,0.0,0.0,0.0,0.0,0.05,0.001
470,0.0,0.0,0.0,0.0,0.05,0.0
471,0.0,0.0,0.0,0.0,0.05,0.0
472,0.0,0.0,0.0,0.0,0.05,0.0
473,0.0,0.0,0.0,0.0,0.05,0.0
474,0.0,0.0,0.0,0.0,0.05,0.0
475,0.0,0.0,0.0,0.0,0.05,0.001
476,0.0,0.0,0.0,0.0,0.05,0.0
477,0.0,0.0,0.0,0.0,0.05,0.0
478,0.0,0.0,0.0,0.0,0.05,0.001
479,0.0,0.0,0.0,0.0,0.05,0.001
480,0.0,0.0,0.0,0.0,0.05,0.0
481,0.0,0.0,0.0,0.0,0.05,0.001
482,0.0,0.0,0.0,0.0,0.05,0.001
483,0.0,0.0,0.0,0.0,0.05,0.0
484,0.0,0.0,0.0,0.0,0.05,0.0
485,0.0,0.0,0.0,0.0,0.05,0.0
486,0.0,0.0,0.0,0.0,0.05,0.0
487,0.0,0.0,0.0,0.0,0.05,0.0
488,0.0,0.0,0.0,0.0,0.05,0.001
489,0.0,0.0,0.0,0.0,0.05,0.0
490,0.0,0.0,0.0,0.0,0.05,0.0
491,0.0,0.0,0.0,0.0,0.05,0.0
492,0.0,0.0,0.0,0.0,0.05,0.0
493,0.0,0.0,0.0,0.0,0.05,0.0
494,0.0,0.0,0.0,0.0,0.05,0.0
495,0.0,0.0,0.0,0.0,0.05,0.001
496,0.0,0.0,0.0,0.0,0.05,0.0
497,0.0,0.0,0.0,0.0,0.05,0.0
498,0.0,0.0,0.0,0.0,0.05,0.0
499,0.0,0.0,0.0,0.0,0.05,0.0
500,0.0,0.0,0.0,0.0,0.05,0.0
501,0.0,0.0,0.0,0.0,0.05,0.001
502,0.0,0.0,0.0,0.0,0.05,0.0
503,0.0,0.0,0.0,0.0,0.05,0.0
504,0.0,0.0,0.0,0.0,0.05,0.0
505,0.0,0.0,0.0,0.0,0.05,0.0
506,0.0,0.0,0.0,0.0,0.05,0.0
507,0.0,0.0,0.0,0.0,0.05,0.0
508,0.0,0.0,0.0,0.0,0.05,0.0
509,0.0,0.0,0.0,0.0,0.05,0.0
510,0.0,0.0,0.0,0.0,0.05,0.0
511,0.0,0.0,0.0,0.0,0.05,0.0
512,0.0,0.0,0.0,0.0,0.05,0.0
513,0.0,0.0,0.0,0.0,0.05,0.001
514,0.0,0.0,0.0,0.0,0.05,0.0
515,0.0,0.0,0.0,0.0,0.05,0.0
516,0.0,0.0,0.0,0.0,0.05,0.001
517,0.0,0.0,0.0,0.0,0.05,0.0
518,0.0,0.0,0.0,0.0,0.05,0.001
519,0.0,0.0,0.0,0.0,0.05,0.0
520,0.0,0.0,0.0,0.0,0.05,0.0
521,0.0,0.0,0.0,0.0,0.05,0.001
522,0.0,0.0,0.0,0.0,0.05,0.001
523,0.0,0.0,0.0,0.0,0.05,0.0
