frame,deviation_m,lane_center,vehicle_center,steering,throttle,speed_kph
162,-0.204,348.517,320.0,0.12,0.05,9.899
163,-0.12,336.768,320.0,-0.03,0.05,10.23
164,-0.004,320.548,320.0,-0.18,0.05,10.012
165,0.019,317.245,320.0,-0.316,0.05,9.69
166,-0.059,329.132,320.0,-0.166,0.05,9.15
167,-0.183,349.41,320.0,-0.016,0.05,8.795
168,0.0,0.0,0.0,-0.166,0.05,8.994
169,0.511,214.824,320.0,-0.316,0.05,8.81
170,0.0,0.0,0.0,-0.166,0.05,8.264
171,0.368,286.34,320.0,-0.316,0.05,8.516
172,0.0,0.0,0.0,-0.166,0.05,7.376
173,-0.295,345.658,320.0,-0.016,0.05,8.365
174,0.0,0.0,0.0,-0.166,0.05,9.123
175,-0.295,345.658,320.0,-0.016,0.05,8.198
176,-0.295,345.658,320.0,0.047,0.05,8.902
177,-0.295,345.658,320.0,0.047,0.05,9.301
178,-0.295,345.658,320.0,0.047,0.05,8.998
179,-0.295,345.658,320.0,0.047,0.05,9.165
180,-0.295,345.658,320.0,0.047,0.05,9.293
181,-0.295,345.658,320.0,0.047,0.05,9.793
182,0.0,320.0,320.0,-0.103,0.05,10.21
183,0.0,320.0,320.0,0.0,0.05,10.349
184,0.0,320.0,320.0,0.0,0.05,10.463
185,0.0,320.0,320.0,0.0,0.05,10.39
186,0.0,320.0,320.0,0.0,0.05,10.578
187,0.0,320.0,320.0,0.0,0.05,10.951
188,0.0,320.0,320.0,0.0,0.05,11.148
189,0.395,271.745,320.0,-0.15,0.05,11.012
190,0.0,0.0,0.0,0.0,0.05,10.847
191,0.357,276.123,320.0,-0.15,0.05,10.769
192,0.0,0.0,0.0,0.0,0.05,10.872
193,0.46,264.478,320.0,-0.15,0.05,11.017
194,0.0,0.0,0.0,0.0,0.05,11.042
195,0.677,241.457,320.0,-0.15,0.05,11.074
196,0.744,234.691,320.0,-0.3,0.05,11.077
197,0.75,229.581,320.0,-0.198,0.05,10.999
198,0.75,231.172,320.0,-0.12,0.05,10.971
199,0.75,232.598,320.0,-0.12,0.05,10.758
200,0.704,239.066,320.0,0.03,0.05,10.538
201,0.682,241.225,320.0,0.18,0.05,10.712
202,0.669,242.38,320.0,0.075,0.05,10.664
203,0.663,242.788,320.0,-0.024,0.05,10.627
204,0.671,241.694,320.0,-0.174,0.05,10.78
205,0.75,232.999,320.0,-0.324,0.05,10.914
206,0.75,226.467,320.0,-0.174,0.05,10.896
207,0.75,210.733,320.0,-0.12,0.05,11.174
208,0.75,198.522,320.0,-0.12,0.05,11.011
209,0.75,195.566,320.0,-0.12,0.05,11.034
210,0.75,194.904,320.0,-0.12,0.05,10.946
211,0.75,206.054,320.0,-0.12,0.05,10.618
212,0.75,201.723,320.0,-0.12,0.05,10.451
213,0.75,208.018,320.0,-0.12,0.05,10.684
214,0.75,196.165,320.0,-0.12,0.05,10.709
215,0.75,196.411,320.0,-0.12,0.05,10.915
216,0.75,235.736,320.0,-0.12,0.05,11.067
217,0.0,0.0,0.0,0.03,0.05,10.586
218,0.75,225.083,320.0,-0.12,0.05,10.738
219,0.0,0.0,0.0,0.03,0.05,10.738
220,0.75,214.543,320.0,-0.12,0.05,10.79
221,0.0,0.0,0.0,0.03,0.05,10.797
222,0.75,197.744,320.0,-0.12,0.05,10.79
223,0.0,0.0,0.0,0.03,0.05,10.651
224,0.75,204.25,320.0,-0.12,0.05,10.705
225,0.75,200.914,320.0,-0.12,0.05,10.59
226,0.75,200.931,320.0,-0.12,0.05,10.512
227,0.75,220.786,320.0,-0.12,0.05,10.3
228,0.75,226.177,320.0,-0.12,0.05,10.19
229,0.75,234.709,320.0,-0.12,0.05,9.994
230,0.75,232.403,320.0,-0.12,0.05,9.654
231,0.75,225.792,320.0,-0.12,0.05,9.31
232,0.75,225.792,320.0,-0.12,0.05,9.121
233,0.75,225.792,320.0,-0.12,0.05,9.25
234,0.75,225.792,320.0,-0.12,0.05,9.26
235,0.75,225.792,320.0,-0.12,0.05,8.967
236,0.75,225.792,320.0,-0.12,0.05,8.789
237,0.75,225.792,320.0,-0.12,0.05,9.08
238,0.75,225.792,320.0,-0.12,0.05,9.041
239,0.0,0.0,0.0,0.03,0.05,9.354
240,0.0,320.0,320.0,-0.0,0.05,9.208
241,0.0,320.0,320.0,-0.0,0.05,9.53
242,0.0,320.0,320.0,-0.0,0.05,9.385
243,0.0,320.0,320.0,-0.0,0.05,9.6
244,0.0,320.0,320.0,-0.0,0.05,9.811
245,0.0,320.0,320.0,-0.0,0.05,9.58
246,0.0,320.0,320.0,-0.0,0.05,9.791
247,0.0,320.0,320.0,-0.0,0.05,9.883
248,0.312,281.587,320.0,-0.15,0.05,10.167
249,0.0,0.0,0.0,-0.0,0.05,10.338
250,0.503,260.336,320.0,-0.15,0.05,10.305
251,0.0,0.0,0.0,-0.0,0.05,10.615
252,0.652,247.69,320.0,-0.15,0.05,10.38
253,0.642,248.975,320.0,-0.0,0.05,10.236
254,0.595,250.472,320.0,0.15,0.05,10.209
255,0.629,247.214,320.0,-0.0,0.05,10.44
256,0.249,301.297,320.0,0.15,0.05,11.014
257,0.75,201.638,320.0,-0.0,0.05,11.305
258,0.75,242.62,320.0,-0.121,0.05,11.15
259,0.0,0.0,0.0,0.029,0.05,10.924
260,0.75,243.632,320.0,-0.121,0.05,10.978
261,0.0,0.0,0.0,0.029,0.05,11.005
262,0.75,221.697,320.0,-0.121,0.05,11.481
263,0.0,0.0,0.0,0.029,0.05,12.228
264,0.75,221.697,320.0,-0.121,0.05,12.301
265,0.0,0.0,0.0,0.029,0.05,11.947
266,0.75,221.697,320.0,-0.121,0.05,12.061
267,0.75,221.697,320.0,-0.121,0.05,11.825
268,0.75,221.697,320.0,-0.121,0.05,11.725
269,0.75,221.697,320.0,-0.121,0.05,11.537
270,0.75,221.697,320.0,-0.121,0.05,11.446
271,0.105,312.228,320.0,0.029,0.05,11.607
272,0.164,307.931,320.0,-0.121,0.05,11.55
273,0.237,302.853,320.0,-0.271,0.05,11.452
274,0.049,316.426,320.0,-0.121,0.05,10.98
275,-0.296,341.798,320.0,0.029,0.05,10.834
276,-0.405,350.323,320.0,0.179,0.05,11.032
277,-0.316,343.482,320.0,0.029,0.05,11.246
278,-0.049,323.689,320.0,-0.121,0.05,11.309
279,0.036,317.262,320.0,-0.271,0.05,11.101
280,-0.03,322.215,320.0,-0.121,0.05,10.74
281,-0.437,351.156,320.0,0.029,0.05,10.565
282,-0.427,350.641,320.0,-0.067,0.05,10.878
283,-0.431,350.737,320.0,0.083,0.05,10.68
284,-0.468,353.79,320.0,0.233,0.05,10.667
285,-0.401,348.88,320.0,0.083,0.05,11.001
286,-0.114,328.296,320.0,-0.067,0.05,11.215
287,0.077,314.372,320.0,-0.217,0.05,10.993
288,-0.029,322.071,320.0,-0.067,0.05,10.582
289,-0.305,342.172,320.0,0.083,0.05,10.555
290,-0.398,348.75,320.0,0.233,0.05,10.733
291,-0.148,330.672,320.0,0.083,0.05,11.214
292,0.211,304.636,320.0,-0.067,0.05,11.34
293,0.359,293.741,320.0,-0.217,0.05,11.146
294,0.253,301.441,320.0,-0.067,0.05,10.759
295,-0.014,321.042,320.0,0.083,0.05,10.676
296,-0.082,326.08,320.0,0.233,0.05,10.95
297,0.105,312.163,320.0,0.083,0.05,11.293
298,0.512,282.393,320.0,-0.067,0.05,11.413
299,0.739,267.161,320.0,-0.217,0.05,11.282
300,0.722,269.754,320.0,-0.067,0.05,10.936
301,0.154,308.791,320.0,0.083,0.05,10.611
302,0.032,317.661,320.0,0.233,0.05,10.855
303,0.065,314.935,320.0,0.083,0.05,11.323
304,0.175,304.362,320.0,-0.067,0.05,11.442
305,0.656,270.185,320.0,-0.217,0.05,11.238
306,0.414,286.379,320.0,-0.067,0.05,10.815
307,0.435,288.506,320.0,-0.217,0.05,10.712
308,0.22,303.96,320.0,-0.067,0.05,10.459
309,-0.108,327.935,320.0,0.083,0.05,10.299
310,-0.226,336.597,320.0,0.233,0.05,10.576
311,-0.012,320.845,320.0,0.083,0.05,11.05
312,0.327,296.362,320.0,-0.067,0.05,11.386
313,0.491,284.426,320.0,-0.217,0.05,11.355
314,0.35,294.81,320.0,-0.067,0.05,11.171
315,0.068,315.202,320.0,0.083,0.05,11.155
316,-0.119,329.008,320.0,0.233,0.05,11.531
317,0.078,314.134,320.0,0.083,0.05,12.103
318,0.511,282.426,320.0,-0.067,0.05,12.359
319,0.698,269.425,320.0,-0.217,0.05,12.308
320,0.535,280.949,320.0,-0.067,0.05,11.961
321,-0.076,325.592,320.0,0.083,0.05,11.6
322,-0.242,337.8,320.0,0.233,0.05,12.027
323,-0.067,324.914,320.0,0.083,0.05,12.594
324,0.326,296.141,320.0,-0.067,0.05,12.871
325,0.515,282.694,320.0,-0.217,0.05,12.753
326,0.355,294.239,320.0,-0.067,0.05,12.349
327,0.355,294.239,320.0,-0.058,0.05,12.215
328,0.355,294.239,320.0,-0.058,0.05,12.24
329,-0.426,351.532,320.0,0.092,0.05,12.135
330,-0.544,359.857,320.0,0.242,0.05,12.405
331,-0.288,341.337,320.0,0.092,0.05,13.155
332,0.177,306.948,320.0,-0.058,0.05,13.448
333,0.324,295.829,320.0,-0.208,0.05,13.336
334,0.094,312.582,320.0,-0.058,0.05,12.86
335,-0.325,345.511,320.0,0.092,0.05,12.71
336,-0.354,346.474,320.0,0.242,0.05,13.058
337,-0.182,333.862,320.0,0.092,0.05,13.619
338,0.271,299.63,320.0,-0.058,0.05,13.969
339,0.499,282.848,320.0,-0.208,0.05,13.881
340,0.374,292.46,320.0,-0.058,0.05,13.392
341,-0.319,343.851,320.0,0.092,0.05,12.941
342,-0.489,357.038,320.0,0.242,0.05,13.291
343,-0.321,344.843,320.0,0.092,0.05,13.916
344,0.165,307.451,320.0,-0.058,0.05,14.251
345,0.165,307.451,320.0,-0.027,0.05,14.101
346,0.165,307.451,320.0,-0.027,0.05,14.043
347,0.241,301.645,320.0,-0.177,0.05,14.04
348,0.105,312.034,320.0,-0.027,0.05,13.745
349,0.105,312.034,320.0,-0.018,0.05,13.667
350,0.105,312.034,320.0,-0.018,0.05,13.682
351,0.105,312.034,320.0,-0.018,0.05,13.691
352,0.105,312.034,320.0,-0.018,0.05,13.678
353,0.105,312.034,320.0,-0.018,0.05,13.672
354,0.105,312.034,320.0,-0.018,0.05,13.672
355,-0.75,381.26,320.0,0.132,0.05,13.637
356,-0.75,388.856,320.0,0.119,0.05,13.926
357,-0.75,380.398,320.0,0.119,0.05,13.949
358,-0.657,370.296,320.0,-0.031,0.05,14.414
359,-0.436,353.248,320.0,-0.181,0.05,14.372
360,-0.58,363.423,320.0,-0.031,0.05,13.921
361,-0.75,415.452,320.0,0.119,0.05,13.462
362,-0.75,424.316,320.0,0.119,0.05,13.868
363,-0.75,410.253,320.0,0.119,0.05,14.396
364,-0.75,383.631,320.0,0.119,0.05,14.786
365,-0.49,356.32,320.0,-0.031,0.05,15.199
366,-0.187,333.964,320.0,-0.181,0.05,15.122
367,-0.29,341.401,320.0,-0.031,0.05,14.696
368,-0.624,366.669,320.0,0.119,0.05,14.589
369,-0.665,369.08,320.0,0.269,0.05,14.869
370,-0.36,347.276,320.0,0.119,0.05,15.543
371,0.75,261.48,320.0,-0.031,0.05,16.405
372,0.75,229.946,320.0,-0.121,0.05,16.33
373,0.75,229.186,320.0,-0.121,0.05,16.012
374,0.75,248.543,320.0,-0.121,0.05,15.593
375,0.632,273.355,320.0,0.029,0.05,15.285
376,0.398,290.09,320.0,0.179,0.05,15.364
377,0.559,277.892,320.0,0.029,0.05,15.87
378,0.75,245.975,320.0,-0.121,0.05,16.009
379,0.75,241.022,320.0,-0.121,0.05,15.761
380,0.75,258.962,320.0,-0.121,0.05,15.302
381,0.209,304.625,320.0,0.029,0.05,14.667
382,-0.104,327.661,320.0,0.179,0.05,14.789
383,0.014,318.972,320.0,0.029,0.05,15.265
384,0.313,296.868,320.0,-0.121,0.05,15.478
385,0.314,296.878,320.0,-0.068,0.05,15.178
386,0.069,314.916,320.0,0.082,0.05,14.895
387,-0.093,326.929,320.0,0.232,0.05,15.109
388,0.158,308.222,320.0,0.082,0.05,15.779
389,0.696,269.264,320.0,-0.068,0.05,16.114
390,0.75,254.256,320.0,-0.218,0.05,15.924
391,0.56,277.969,320.0,-0.068,0.05,15.218
392,0.066,315.02,320.0,0.082,0.05,14.958
393,-0.075,325.531,320.0,0.232,0.05,15.202
394,0.154,308.548,320.0,0.082,0.05,15.895
395,0.747,265.251,320.0,-0.068,0.05,16.238
396,0.75,249.548,320.0,-0.168,0.05,16.082
397,0.75,261.738,320.0,-0.121,0.05,15.506
398,0.375,292.279,320.0,0.029,0.05,15.089
399,0.015,318.913,320.0,0.179,0.05,15.211
400,0.106,312.335,320.0,0.029,0.05,15.675
401,0.577,278.848,320.0,-0.121,0.05,15.967
402,0.609,276.537,320.0,-0.271,0.05,15.693
403,0.24,302.349,320.0,-0.121,0.05,14.892
404,-0.433,352.975,320.0,0.029,0.05,14.386
405,-0.75,380.231,320.0,0.179,0.05,14.591
406,-0.75,376.943,320.0,0.119,0.05,15.126
407,-0.474,354.038,320.0,-0.031,0.05,15.622
408,-0.255,337.94,320.0,-0.181,0.05,15.511
409,-0.365,346.615,320.0,-0.031,0.05,15.028
410,-0.715,372.936,320.0,0.119,0.05,14.902
411,-0.75,389.052,320.0,0.269,0.05,15.19
412,-0.646,366.932,320.0,0.119,0.05,15.954
413,-0.062,324.431,320.0,-0.031,0.05,16.414
414,0.276,300.04,320.0,-0.181,0.05,16.327
415,0.158,308.321,320.0,-0.031,0.05,15.838
416,-0.217,336.689,320.0,0.119,0.05,15.746
417,-0.259,338.949,320.0,0.269,0.05,16.072
418,0.131,310.398,320.0,0.119,0.05,16.712
419,0.75,261.325,320.0,-0.031,0.05,17.199
420,0.75,233.267,320.0,-0.121,0.05,17.117
421,0.75,237.635,320.0,-0.121,0.05,16.782
422,0.75,261.101,320.0,-0.121,0.05,16.312
423,0.459,287.923,320.0,0.029,0.05,15.849
424,0.111,312.245,320.0,0.179,0.05,15.997
425,0.219,304.1,320.0,0.029,0.05,16.442
426,0.577,276.726,320.0,-0.121,0.05,16.669
427,0.565,276.374,320.0,0.029,0.05,16.359
428,0.5,283.155,320.0,0.179,0.05,16.402
429,0.64,272.804,320.0,0.029,0.05,16.799
430,0.75,243.01,320.0,-0.121,0.05,17.034
431,0.75,236.997,320.0,-0.121,0.05,16.777
432,0.75,256.867,320.0,-0.121,0.05,16.253
433,0.49,283.826,320.0,0.029,0.05,15.826
434,0.14,309.543,320.0,0.179,0.05,15.93
435,0.224,303.577,320.0,0.029,0.05,16.384
436,0.561,279.22,320.0,-0.121,0.05,16.635
437,0.612,276.415,320.0,-0.271,0.05,16.347
438,0.217,304.353,320.0,-0.121,0.05,15.444
439,-0.553,360.212,320.0,0.029,0.05,14.855
440,-0.75,391.395,320.0,0.179,0.05,15.016
441,-0.75,391.422,320.0,0.119,0.05,15.639
442,-0.655,368.207,320.0,-0.031,0.05,16.146
443,-0.425,351.084,320.0,-0.181,0.05,16.047
444,-0.611,364.748,320.0,-0.031,0.05,15.539
445,-0.75,395.579,320.0,0.119,0.05,15.371
446,-0.75,403.53,320.0,0.119,0.05,15.765
447,-0.75,386.667,320.0,0.119,0.05,16.273
448,-0.519,358.926,320.0,-0.031,0.05,16.78
449,-0.246,338.465,320.0,-0.181,0.05,16.765
450,-0.399,349.658,320.0,-0.031,0.05,16.273
451,-0.75,391.166,320.0,0.119,0.05,15.829
452,-0.75,398.691,320.0,0.119,0.05,16.237
453,-0.75,377.784,320.0,0.119,0.05,16.778
454,-0.366,347.35,320.0,-0.031,0.05,17.241
455,-0.017,321.227,320.0,-0.181,0.05,17.225
456,-0.134,329.745,320.0,-0.031,0.05,16.772
457,-0.469,354.759,320.0,0.119,0.05,16.575
458,-0.516,358.68,320.0,0.269,0.05,16.947
459,-0.106,327.993,320.0,0.119,0.05,17.638
460,0.58,276.111,320.0,-0.031,0.05,18.119
461,0.75,233.073,320.0,-0.181,0.05,18.183
462,0.75,233.426,320.0,-0.121,0.05,17.773
463,0.75,257.716,320.0,-0.121,0.05,17.33
464,0.469,285.354,320.0,0.029,0.05,16.905
465,0.144,309.269,320.0,0.179,0.05,16.978
466,0.288,298.452,320.0,0.029,0.05,17.431
467,0.691,268.235,320.0,-0.121,0.05,17.651
468,0.75,262.865,320.0,-0.271,0.05,17.344
469,0.429,288.327,320.0,-0.121,0.05,16.477
470,-0.296,342.174,320.0,0.029,0.05,15.883
471,-0.75,381.048,320.0,0.179,0.05,15.919
472,-0.75,379.004,320.0,0.119,0.05,16.485
473,-0.408,350.242,320.0,-0.031,0.05,16.983
474,-0.139,330.193,320.0,-0.181,0.05,16.96
475,-0.265,339.641,320.0,-0.031,0.05,16.47
476,-0.673,369.955,320.0,0.119,0.05,16.256
477,-0.75,376.066,320.0,0.269,0.05,16.571
478,-0.437,352.543,320.0,0.119,0.05,17.365
479,0.213,304.24,320.0,-0.031,0.05,17.862
480,0.553,279.322,320.0,-0.181,0.05,17.835
481,0.433,287.517,320.0,-0.031,0.05,17.233
482,0.119,311.296,320.0,0.119,0.05,17.039
483,0.124,311.015,320.0,-0.031,0.05,17.385
484,0.306,297.804,320.0,-0.181,0.05,17.409
485,0.151,308.915,320.0,-0.031,0.05,16.897
486,-0.243,337.794,320.0,0.119,0.05,16.72
487,-0.27,339.892,320.0,0.269,0.05,17.097
488,0.103,312.299,320.0,0.119,0.05,17.847
489,0.748,264.299,320.0,-0.031,0.05,18.421
490,0.75,231.671,320.0,-0.145,0.05,18.523
491,0.75,235.929,320.0,-0.121,0.05,18.329
492,0.75,261.745,320.0,-0.121,0.05,17.924
493,0.393,291.236,320.0,0.029,0.05,17.493
494,0.018,318.713,320.0,0.179,0.05,17.678
495,0.082,314.097,320.0,0.029,0.05,18.279
496,0.343,294.251,320.0,-0.121,0.05,18.663
497,-0.018,321.686,320.0,0.029,0.05,18.456
498,0.237,302.333,320.0,-0.121,0.05,18.477
499,0.0,0.0,0.0,0.029,0.05,18.392
500,0.021,318.503,320.0,-0.121,0.05,18.401
501,0.021,318.503,320.0,-0.004,0.05,18.365
502,0.021,318.503,320.0,-0.004,0.05,18.274
503,0.021,318.503,320.0,-0.004,0.05,18.376
504,0.021,318.503,320.0,-0.004,0.05,18.48
505,-0.392,348.612,320.0,0.146,0.05,18.559
506,-0.409,350.078,320.0,0.295,0.05,19.022
507,0.053,316.113,320.0,0.145,0.05,19.946
508,0.75,247.695,320.0,-0.005,0.05,20.783
509,0.75,202.044,320.0,-0.121,0.05,20.964
510,0.75,197.372,320.0,-0.121,0.05,20.78
511,0.75,231.735,320.0,-0.121,0.05,20.019
512,0.741,266.601,320.0,0.003,0.05,19.454
513,0.356,293.79,320.0,0.153,0.05,19.453
514,0.43,288.237,320.0,0.003,0.05,19.96
515,0.75,263.514,320.0,-0.147,0.05,20.183
