frame,deviation_m,lane_center,vehicle_center,steering,throttle,speed_kph
190,0.0,0.0,0.0,-0.055,0.05,9.678
191,0.7,231.874,320.0,-0.205,0.05,10.143
192,0.0,0.0,0.0,-0.055,0.05,10.164
193,0.7,231.874,320.0,-0.205,0.05,10.107
194,0.245,320.0,320.0,-0.055,0.05,9.658
195,0.086,320.0,320.0,0.095,0.05,9.796
196,0.03,320.0,320.0,0.0,0.05,9.941
197,-0.444,389.72,320.0,0.15,0.05,10.041
198,-0.611,389.72,320.0,0.3,0.05,10.089
199,-0.669,393.242,320.0,0.45,0.05,10.285
200,-0.679,387.296,320.0,0.3,0.05,11.293
201,-0.682,387.296,320.0,0.15,0.05,12.262
202,-0.683,387.296,320.0,0.043,0.05,12.528
203,-0.176,311.08,320.0,-0.107,0.05,13.026
204,0.178,284.776,320.0,-0.245,0.05,12.969
205,0.269,290.295,320.0,-0.287,0.05,12.547
206,0.171,309.163,320.0,-0.137,0.05,11.991
207,0.129,310.278,320.0,0.013,0.05,12.953
208,0.378,270.998,320.0,-0.137,0.05,13.647
209,0.587,241.675,320.0,-0.287,0.05,13.933
210,0.661,219.402,320.0,-0.437,0.05,14.145
211,0.686,201.066,320.0,-0.315,0.05,14.441
212,0.695,182.449,320.0,-0.165,0.05,14.437
213,0.698,178.889,320.0,-0.067,0.05,14.249
214,0.699,178.101,320.0,-0.044,0.05,14.407
215,0.0,0.0,0.0,0.106,0.05,14.265
216,0.7,177.06,320.0,-0.044,0.05,14.463
217,0.0,0.0,0.0,0.106,0.05,14.81
218,0.7,177.06,320.0,-0.044,0.05,15.235
219,0.0,0.0,0.0,0.106,0.05,15.243
220,0.7,274.973,320.0,-0.044,0.05,15.455
221,0.0,0.0,0.0,0.106,0.05,15.682
222,0.7,213.845,320.0,-0.044,0.05,15.775
223,0.7,196.056,320.0,-0.031,0.05,15.798
224,0.7,184.718,320.0,-0.031,0.05,15.632
225,0.7,172.537,320.0,-0.031,0.05,15.682
226,0.7,164.873,320.0,-0.031,0.05,15.741
227,0.7,155.015,320.0,-0.031,0.05,15.634
228,0.7,146.09,320.0,-0.031,0.05,15.732
229,0.7,239.418,320.0,-0.031,0.05,15.678
230,0.7,228.514,320.0,-0.031,0.05,15.696
231,0.7,213.193,320.0,-0.031,0.05,15.737
232,0.7,203.156,320.0,-0.031,0.05,15.596
233,0.7,192.104,320.0,-0.031,0.05,15.665
234,0.7,173.789,320.0,-0.031,0.05,15.552
235,0.7,189.833,320.0,-0.031,0.05,15.601
236,0.7,185.456,320.0,-0.031,0.05,15.548
237,0.0,0.0,0.0,0.119,0.05,15.495
238,0.7,243.417,320.0,-0.031,0.05,15.582
239,0.0,0.0,0.0,0.119,0.05,15.48
240,0.7,246.594,320.0,-0.031,0.05,15.486
241,0.0,0.0,0.0,0.119,0.05,15.493
242,0.7,225.632,320.0,-0.031,0.05,15.687
243,0.0,0.0,0.0,0.119,0.05,15.299
244,0.7,215.731,320.0,-0.031,0.05,14.685
245,0.7,248.081,320.0,-0.031,0.05,13.887
246,0.7,264.684,320.0,-0.031,0.05,14.149
247,0.7,271.042,320.0,-0.031,0.05,14.25
248,0.7,269.571,320.0,-0.031,0.05,14.094
249,0.7,273.382,320.0,-0.031,0.05,14.017
250,0.7,276.012,320.0,-0.031,0.05,13.95
251,0.691,281.861,320.0,0.077,0.05,13.872
252,0.63,286.829,320.0,0.227,0.05,14.126
253,0.676,271.425,320.0,0.077,0.05,14.718
254,0.691,245.334,320.0,-0.073,0.05,14.95
255,0.697,230.896,320.0,-0.095,0.05,14.775
256,0.699,235.452,320.0,-0.053,0.05,14.426
257,0.7,239.858,320.0,-0.039,0.05,14.304
258,0.7,248.017,320.0,-0.034,0.05,14.217
259,0.7,255.749,320.0,-0.032,0.05,14.163
260,0.7,260.768,320.0,-0.031,0.05,14.092
261,0.7,265.583,320.0,-0.031,0.05,13.979
262,0.7,271.362,320.0,-0.031,0.05,13.905
263,0.7,277.235,320.0,-0.031,0.05,13.801
264,0.653,285.496,320.0,0.119,0.05,13.701
265,0.565,291.344,320.0,0.269,0.05,13.959
266,0.653,277.641,320.0,0.119,0.05,14.677
267,0.683,246.751,320.0,-0.031,0.05,15.092
268,0.694,227.164,320.0,-0.154,0.05,14.977
269,0.698,230.327,320.0,-0.074,0.05,14.576
270,0.699,239.826,320.0,-0.046,0.05,14.317
271,0.7,252.488,320.0,-0.036,0.05,14.195
272,0.7,266.286,320.0,-0.033,0.05,14.126
273,0.475,298.516,320.0,0.117,0.05,14.014
274,0.621,281.268,320.0,-0.033,0.05,14.301
275,0.672,254.822,320.0,-0.183,0.05,14.286
276,0.69,275.188,320.0,-0.233,0.05,13.74
277,0.347,310.189,320.0,-0.083,0.05,12.858
278,0.227,310.189,320.0,0.067,0.05,12.569
279,0.185,310.189,320.0,0.116,0.05,12.919
280,0.464,252.496,320.0,-0.034,0.05,13.456
281,0.0,0.0,0.0,0.116,0.05,13.51
282,-0.048,339.599,320.0,0.0,0.05,13.712
283,-0.143,331.291,320.0,0.056,0.05,13.765
284,-0.19,332.444,320.0,0.1,0.05,13.95
285,-0.207,332.444,320.0,0.046,0.05,14.332
286,-0.213,332.444,320.0,0.018,0.05,14.489
287,0.381,220.188,320.0,-0.132,0.05,14.524
288,0.0,0.0,0.0,0.018,0.05,14.215
289,0.588,227.77,320.0,-0.132,0.05,14.224
290,0.0,0.0,0.0,0.018,0.05,13.952
291,0.661,227.77,320.0,-0.132,0.05,13.772
292,0.0,0.0,0.0,0.018,0.05,13.546
293,0.686,227.77,320.0,-0.132,0.05,13.585
294,0.0,0.0,0.0,0.018,0.05,13.368
295,0.695,227.77,320.0,-0.132,0.05,13.374
296,0.698,227.77,320.0,-0.067,0.05,13.071
297,0.699,227.77,320.0,-0.044,0.05,12.775
298,0.245,320.0,320.0,0.106,0.05,12.694
299,0.086,320.0,320.0,0.256,0.05,13.027
300,0.03,320.0,320.0,0.106,0.05,13.81
301,0.01,320.0,320.0,0.0,0.05,14.775
302,0.004,320.0,320.0,0.0,0.05,14.687
303,0.001,320.0,320.0,0.0,0.05,14.674
304,0.0,320.0,320.0,0.0,0.05,14.684
305,0.0,320.0,320.0,0.0,0.05,14.673
306,0.0,320.0,320.0,0.0,0.05,14.74
307,0.0,320.0,320.0,0.0,0.05,14.748
308,0.0,320.0,320.0,0.0,0.05,14.727
309,0.0,320.0,320.0,0.0,0.05,14.767
310,0.0,320.0,320.0,0.0,0.05,14.808
311,0.0,320.0,320.0,0.0,0.05,14.788
312,0.0,320.0,320.0,0.0,0.05,14.831
313,0.0,320.0,320.0,0.0,0.05,14.855
314,0.0,320.0,320.0,0.0,0.05,14.856
315,0.0,320.0,320.0,0.0,0.05,14.889
316,0.0,320.0,320.0,0.0,0.05,14.878
317,0.0,320.0,320.0,0.0,0.05,14.892
318,0.0,320.0,320.0,0.0,0.05,14.937
319,0.0,320.0,320.0,0.0,0.05,14.917
320,0.233,281.74,320.0,-0.15,0.05,14.964
321,0.269,289.752,320.0,-0.13,0.05,14.662
322,0.156,309.968,320.0,0.02,0.05,14.058
323,0.116,309.968,320.0,0.061,0.05,14.189
324,0.103,309.968,320.0,0.015,0.05,14.494
325,0.098,309.968,320.0,0.002,0.05,14.566
326,0.096,309.968,320.0,0.0,0.05,14.541
327,0.096,309.968,320.0,0.0,0.05,14.548
328,0.095,309.968,320.0,0.0,0.05,14.575
329,0.095,309.968,320.0,0.0,0.05,14.539
330,0.488,249.953,320.0,-0.15,0.05,14.586
331,0.0,0.0,0.0,0.0,0.05,14.258
332,0.626,270.844,320.0,-0.15,0.05,14.252
333,0.0,0.0,0.0,0.0,0.05,13.96
334,0.471,299.268,320.0,-0.15,0.05,13.899
335,0.0,0.0,0.0,0.0,0.05,13.586
336,0.072,327.657,320.0,0.0,0.05,13.579
337,0.0,0.0,0.0,0.0,0.05,13.63
338,-0.26,343.125,320.0,0.15,0.05,13.66
339,-0.447,348.623,320.0,0.3,0.05,13.995
340,-0.359,336.317,320.0,0.15,0.05,14.796
341,0.329,282.245,320.0,0.0,0.05,15.936
342,0.57,259.815,320.0,-0.15,0.05,15.909
343,0.655,260.133,320.0,-0.3,0.05,15.568
344,0.684,277.798,320.0,-0.357,0.05,14.682
345,0.222,321.405,320.0,-0.207,0.05,13.29
346,-0.377,382.214,320.0,-0.057,0.05,12.318
347,-0.587,427.084,320.0,0.093,0.05,12.232
348,-0.66,427.084,320.0,0.243,0.05,12.66
349,-0.686,427.084,320.0,0.316,0.05,13.428
350,-0.695,427.084,320.0,0.166,0.05,14.55
351,-0.658,352.393,320.0,0.016,0.05,15.73
352,-0.372,331.368,320.0,-0.134,0.05,15.758
353,-0.295,333.478,320.0,-0.284,0.05,15.415
354,-0.518,353.629,320.0,-0.134,0.05,14.577
355,-0.636,388.932,320.0,0.016,0.05,14.048
356,-0.678,409.755,320.0,0.166,0.05,14.185
357,-0.692,411.167,320.0,0.195,0.05,14.675
358,-0.697,395.811,320.0,0.089,0.05,15.376
359,-0.699,371.543,320.0,0.051,0.05,15.715
360,-0.7,357.278,320.0,0.038,0.05,15.873
361,-0.486,338.541,320.0,-0.112,0.05,16.153
362,-0.328,332.241,320.0,-0.262,0.05,15.898
363,-0.499,350.725,320.0,-0.112,0.05,15.19
364,-0.63,385.103,320.0,0.038,0.05,14.746
365,-0.675,399.709,320.0,0.188,0.05,14.944
366,-0.691,388.886,320.0,0.211,0.05,15.421
367,-0.697,370.788,320.0,0.095,0.05,16.241
368,-0.594,345.917,320.0,-0.055,0.05,16.563
369,-0.317,328.51,320.0,-0.205,0.05,16.368
370,-0.274,333.305,320.0,-0.187,0.05,15.843
371,-0.551,381.535,320.0,-0.037,0.05,14.666
372,-0.648,381.535,320.0,0.113,0.05,14.599
373,-0.682,381.535,320.0,0.263,0.05,14.934
374,-0.694,381.535,320.0,0.166,0.05,15.743
375,-0.698,378.836,320.0,0.079,0.05,16.362
376,-0.652,352.157,320.0,-0.071,0.05,16.588
377,-0.636,352.157,320.0,-0.145,0.05,16.413
378,-0.65,354.482,320.0,0.005,0.05,15.856
379,-0.683,372.475,320.0,0.155,0.05,15.826
380,-0.694,370.535,320.0,0.16,0.05,16.262
381,-0.44,335.862,320.0,0.01,0.05,17.1
382,0.04,305.447,320.0,-0.14,0.05,17.251
383,0.244,302.678,320.0,-0.29,0.05,16.924
384,0.316,302.678,320.0,-0.299,0.05,16.146
385,-0.345,359.584,320.0,-0.149,0.05,14.911
386,-0.576,408.732,320.0,0.001,0.05,14.285
387,-0.656,408.732,320.0,0.151,0.05,14.42
388,-0.685,408.732,320.0,0.301,0.05,14.881
389,-0.695,408.732,320.0,0.151,0.05,15.736
